"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"11212_at",-0.0397472765756224,8.69946964653742,-2.78462868629325,0.00559152425473851,0.171245602633187,-2.47055736882304
"3880_at",0.106816316577456,4.77805397402074,2.78422478074917,0.00559836896627918,0.171245602633187,-2.47161457448971
"54900_at",-0.0650324650771003,6.97585173622168,-2.78417962076528,0.0055991347329914,0.171245602633187,-2.47173276965147
"5588_at",-0.0779770212280099,8.18416623144811,-2.78410669687173,0.00560037148567651,0.171245602633187,-2.47192362612502
"100422827_at",-0.115633137292196,3.94679819728741,-2.78390778107204,0.00560374625541914,0.171245602633187,-2.47244420422784
"9615_at",0.0724203512582153,3.34702239228117,2.78321914029901,0.00561544383572042,0.171425243478226,-2.47424615381364
"100874530_at",0.0704395831685755,4.82955253117385,2.78257555705247,0.00562639602594769,0.171581781085293,-2.47592981413242
"55795_at",-0.0547428875823256,6.87635040938039,-2.782040306545,0.00563551938614578,0.171682280865014,-2.47732978238468
"55210_at",0.06416955018126,6.27030813384806,2.78118683280677,0.00565009457420072,0.171948487666714,-2.47956153886873
"6744_at",0.0649755810539704,6.99598226055235,2.7804862142913,0.00566208487158607,0.171974754515043,-2.48139309960748
"729178_at",0.0573178468816469,4.31722648369191,2.78010142106695,0.00566867996832795,0.171974754515043,-2.48239883896442
"105370676_at",0.0677646537070236,5.22442562745521,2.78005594028478,0.0056694599376029,0.171974754515043,-2.48251770384767
"105373400_at",0.0860893725253288,3.23232024301502,2.77921137490782,0.00568396140906023,0.171974754515043,-2.48472465090508
"50862_at",0.0712995767940559,8.31642268722464,2.77918219468141,0.00568446304280704,0.171974754515043,-2.48480089066382
"92483_at",-0.0727040666831616,2.96196185690146,-2.77876509743467,0.0056916376921275,0.171974754515043,-2.48589056462717
"101928971_at",0.0975371779848328,3.25995547838747,2.77875438632161,0.00569182204596786,0.171974754515043,-2.48591854552447
"10061_at",-0.0393295501981045,7.09791166980829,-2.77837026974158,0.00569843682421115,0.171998207381595,-2.48692191376793
"1676_at",-0.0362252222899445,6.77711453982866,-2.77777745624642,0.00570865917615986,0.17213038963203,-2.4884701662822
"28567_at",-0.13056441821681,9.99461251368044,-2.77673247105604,0.00572671910035408,0.172362707363088,-2.49119858143084
"100499177_at",-0.0941656579954862,4.79144018636464,-2.77665466750749,0.00572806580360717,0.172362707363088,-2.49140168385447
"1647_at",0.0844497676075378,5.81296801169073,2.77579361886023,0.00574298886004067,0.172635417171366,-2.49364904372079
"55063_at",0.0455139295117127,5.11519477946357,2.77496895315125,0.00575731432710633,0.172832125933571,-2.49580081333864
"303_at",0.0893253242011063,4.44223203706261,2.77474177173553,0.00576126642678866,0.172832125933571,-2.49639348110803
"55840_at",0.0799227767030569,7.1427760638543,2.77327043689517,0.00578692158780097,0.173425150615492,-2.50023074702601
"256394_at",0.0556949462028286,3.97094520386907,2.77290796766883,0.00579325768687476,0.173438595729313,-2.50117577167292
"100131187_at",-0.0540277736677981,6.8515051872967,-2.77187820744171,0.0058112925435667,0.173801895473027,-2.50385989838594
"11014_at",-0.0463088100187048,8.1318481732395,-2.77153291339221,0.00581735126293385,0.173806643868933,-2.50475971119173
"57118_at",0.0712429438336137,7.93433721138762,2.7699243042588,0.00584565219244171,0.174282707837912,-2.50895021293379
"594_at",-0.0430790973047822,4.9286835534898,-2.7698903682009,0.00584625058273187,0.174282707837912,-2.50903859268655
"57834_at",0.0858351162270115,3.58203405839321,2.76960899611024,0.00585121411642554,0.174282707837912,-2.50977133045842
"29946_at",0.0484613029173979,6.87569013291303,2.76920501014533,0.00585834728100086,0.174282707837912,-2.51082324883211
"8539_at",-0.0476554776349463,8.09662648598192,-2.76894933472083,0.00586286579542316,0.174282707837912,-2.51148891255035
"148932_at",0.0483887021895578,7.41349071915053,2.76842979498303,0.00587205725753655,0.174379974546138,-2.51284137764768
"254394_at",0.0459603730970172,6.84338599253762,2.76703385908985,0.00589681811451601,0.174761770517005,-2.5164740641768
"1213_at",0.0490805162525816,8.50144582040392,2.76664417159518,0.00590374715977319,0.174761770517005,-2.51748784446806
"92283_at",-0.119546767967705,4.69288387090647,-2.76591379264922,0.00591675388717169,0.174761770517005,-2.51938757003691
"1587_at",0.0471535047286476,2.55255070559117,2.76538196475882,0.00592624107830523,0.174761770517005,-2.5207705573684
"259308_at",0.088564773214526,4.19687099049828,2.76508341241081,0.00593157293182633,0.174761770517005,-2.52154681292894
"84532_at",-0.0409283907264561,6.80428749648687,-2.76489905409664,0.00593486755741336,0.174761770517005,-2.52202611620809
"79053_at",-0.0597672563901733,7.31847748292778,-2.76489762075389,0.00593489317883798,0.174761770517005,-2.52202984255826
"170463_at",-0.055375075366271,7.03298745128769,-2.76465357903551,0.00593925695511099,0.174761770517005,-2.52266426581129
